"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"02141","42.37041","-71.08218","Cambridge","MA","Massachusetts","TRUE","","13953","8849.5","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02142","42.36295","-71.08189","Cambridge","MA","Massachusetts","TRUE","","4172","5134.8","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02143","42.38142","-71.09677","Somerville","MA","Massachusetts","TRUE","","25264","6315.3","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02144","42.40088","-71.122","Somerville","MA","Massachusetts","TRUE","","25367","8970.1","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02145","42.39206","-71.0895","Somerville","MA","Massachusetts","TRUE","","27359","7595.8","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02148","42.43048","-71.05762","Malden","MA","Massachusetts","TRUE","","65386","5003.1","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02149","42.40643","-71.05446","Everett","MA","Massachusetts","TRUE","","48584","5486.4","25017","Middlesex","{""25017"": 99.8, ""25025"": 0.2}","Middlesex|Suffolk","25017|25025","FALSE","FALSE","America/New_York"
"02150","42.39587","-71.03251","Chelsea","MA","Massachusetts","TRUE","","40009","6976.6","25025","Suffolk","{""25025"": 99.83, ""25017"": 0.17}","Suffolk|Middlesex","25025|25017","FALSE","FALSE","America/New_York"
"02151","42.41887","-71.004","Revere","MA","Massachusetts","TRUE","","60736","4110.3","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02152","42.37724","-70.98115","Winthrop","MA","Massachusetts","TRUE","","19088","4447.1","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02155","42.42324","-71.10878","Medford","MA","Massachusetts","TRUE","","62996","2969.9","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02163","42.36717","-71.12509","Boston","MA","Massachusetts","TRUE","","2198","4625.7","25025","Suffolk","{""25025"": 100}","Suffolk","25025","FALSE","FALSE","America/New_York"
"02169","42.23971","-71.01802","Quincy","MA","Massachusetts","TRUE","","60459","1929.9","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02170","42.26644","-71.01621","Quincy","MA","Massachusetts","TRUE","","20130","3727.8","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02171","42.28709","-71.02604","Quincy","MA","Massachusetts","TRUE","","19923","3136.3","25021","Norfolk","{""25021"": 97.35, ""25025"": 2.65}","Norfolk|Suffolk","25021|25025","FALSE","FALSE","America/New_York"
"02176","42.45561","-71.05901","Melrose","MA","Massachusetts","TRUE","","29401","2423.9","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02180","42.47396","-71.09705","Stoneham","MA","Massachusetts","TRUE","","23077","1490.5","25017","Middlesex","{""25017"": 100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"02184","42.20386","-71.0022","Braintree","MA","Massachusetts","TRUE","","38712","1086.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
"02186","42.23854","-71.08464","Milton","MA","Massachusetts","TRUE","","28414","801.0","25021","Norfolk","{""25021"": 100}","Norfolk","25021","FALSE","FALSE","America/New_York"
