"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"93311","35.15378","-119.16567","Bakersfield","CA","California","TRUE","","48722","88.4","06029","Kern","{""06029"": 100}","Kern","06029","FALSE","FALSE","America/Los_Angeles"
"93312","35.39186","-119.11954","Bakersfield","CA","California","TRUE","","57625","1570.0","06029","Kern","{""06029"": 100}","Kern","06029","FALSE","FALSE","America/Los_Angeles"
"93313","35.16363","-119.04715","Bakersfield","CA","California","TRUE","","61245","235.1","06029","Kern","{""06029"": 100}","Kern","06029","FALSE","FALSE","America/Los_Angeles"
"93314","35.385","-119.23741","Bakersfield","CA","California","TRUE","","33134","143.8","06029","Kern","{""06029"": 100}","Kern","06029","FALSE","FALSE","America/Los_Angeles"
"93401","35.23539","-120.61834","San Luis Obispo","CA","California","TRUE","","28654","172.4","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93402","35.29082","-120.8392","Los Osos","CA","California","TRUE","","15692","218.4","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93405","35.29672","-120.72618","San Luis Obispo","CA","California","TRUE","","25081","107.9","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93407","35.30747","-120.66986","San Luis Obispo","CA","California","TRUE","","457","207.3","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93408","35.32117","-120.71889","San Luis Obispo","CA","California","TRUE","","32","573.8","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93409","35.32352","-120.69743","San Luis Obispo","CA","California","TRUE","","2989","2888.1","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93410","35.30428","-120.65683","San Luis Obispo","CA","California","TRUE","","7021","6215.7","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93420","35.16682","-120.46617","Arroyo Grande","CA","California","TRUE","","31864","62.3","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93422","35.4638","-120.69007","Atascadero","CA","California","TRUE","","33195","186.3","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93424","35.20141","-120.78394","Avila Beach","CA","California","TRUE","","1075","20.6","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93426","35.84682","-120.97233","Bradley","CA","California","TRUE","","1591","2.8","06053","Monterey","{""06053"": 81.29, ""06079"": 18.71}","Monterey|San Luis Obispo","06053|06079","FALSE","FALSE","America/Los_Angeles"
"93427","34.62724","-120.22465","Buellton","CA","California","TRUE","","5913","32.9","06083","Santa Barbara","{""06083"": 100}","Santa Barbara","06083","FALSE","FALSE","America/Los_Angeles"
"93428","35.58995","-121.02943","Cambria","CA","California","TRUE","","5721","28.6","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93429","34.86682","-120.53582","Casmalia","CA","California","TRUE","","55","3.1","06083","Santa Barbara","{""06083"": 100}","Santa Barbara","06083","FALSE","FALSE","America/Los_Angeles"
"93430","35.49214","-120.92422","Cayucos","CA","California","TRUE","","2624","14.1","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93432","35.47686","-120.47228","Creston","CA","California","TRUE","","1039","4.7","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93433","35.12045","-120.61894","Grover Beach","CA","California","TRUE","","12846","2291.7","06079","San Luis Obispo","{""06079"": 100}","San Luis Obispo","06079","FALSE","FALSE","America/Los_Angeles"
"93434","34.94086","-120.6113","Guadalupe","CA","California","TRUE","","8138","137.8","06083","Santa Barbara","{""06083"": 98.79, ""06079"": 1.21}","Santa Barbara|San Luis Obispo","06083|06079","FALSE","FALSE","America/Los_Angeles"
