"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"13830","42.43868","-75.6295","Oxford","NY","New York","TRUE","","5005","17.7","36017","Chenango","{""36017"": 100}","Chenango","36017","FALSE","FALSE","America/New_York"
"13832","42.6531","-75.66286","Plymouth","NY","New York","TRUE","","401","7.6","36017","Chenango","{""36017"": 100}","Chenango","36017","FALSE","FALSE","America/New_York"
"13833","42.19829","-75.76432","Port Crane","NY","New York","TRUE","","4334","45.4","36007","Broome","{""36007"": 100}","Broome","36007","FALSE","FALSE","America/New_York"
"13834","42.54903","-74.96727","Portlandville","NY","New York","TRUE","","232","34.0","36077","Otsego","{""36077"": 100}","Otsego","36077","FALSE","FALSE","America/New_York"
"13835","42.38906","-76.16939","Richford","NY","New York","TRUE","","1249","11.0","36107","Tioga","{""36107"": 59.08, ""36007"": 25.85, ""36023"": 15.07}","Tioga|Broome|Cortland","36107|36007|36023","FALSE","FALSE","America/New_York"
"13838","42.28423","-75.39595","Sidney","NY","New York","TRUE","","3933","176.1","36025","Delaware","{""36025"": 95.63, ""36077"": 4.37}","Delaware|Otsego","36025|36077","FALSE","FALSE","America/New_York"
"13839","42.24824","-75.26007","Sidney Center","NY","New York","TRUE","","1342","10.2","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13841","42.41408","-75.84171","Smithville Flats","NY","New York","TRUE","","559","23.5","36017","Chenango","{""36017"": 80.47, ""36023"": 15.49, ""36007"": 4.04}","Chenango|Cortland|Broome","36017|36023|36007","FALSE","FALSE","America/New_York"
"13842","42.37922","-74.72302","South Kortright","NY","New York","TRUE","","641","18.0","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13843","42.53468","-75.37584","South New Berlin","NY","New York","TRUE","","2067","15.3","36077","Otsego","{""36077"": 50.38, ""36017"": 49.62}","Otsego|Chenango","36077|36017","FALSE","FALSE","America/New_York"
"13844","42.60927","-75.68083","South Plymouth","NY","New York","TRUE","","637","8.7","36017","Chenango","{""36017"": 100}","Chenango","36017","FALSE","FALSE","America/New_York"
"13846","42.36037","-75.05465","Treadwell","NY","New York","TRUE","","481","27.1","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13847","42.20443","-75.27777","Trout Creek","NY","New York","TRUE","","16","156.7","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13849","42.33785","-75.31392","Unadilla","NY","New York","TRUE","","4603","24.7","36077","Otsego","{""36077"": 54.0, ""36025"": 46.0}","Otsego|Delaware","36077|36025","FALSE","FALSE","America/New_York"
"13850","42.04873","-76.02663","Vestal","NY","New York","TRUE","","22847","172.8","36007","Broome","{""36007"": 100}","Broome","36007","FALSE","FALSE","America/New_York"
"13856","42.16666","-75.16633","Walton","NY","New York","TRUE","","5993","12.9","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13859","42.37123","-75.24916","Wells Bridge","NY","New York","TRUE","","115","89.9","36077","Otsego","{""36077"": 100}","Otsego","36077","FALSE","FALSE","America/New_York"
"13860","42.45573","-74.94989","West Davenport","NY","New York","TRUE","","140","15.7","36025","Delaware","{""36025"": 100}","Delaware","36025","FALSE","FALSE","America/New_York"
"13861","42.5048","-75.14156","West Oneonta","NY","New York","TRUE","","492","50.2","36077","Otsego","{""36077"": 100}","Otsego","36077","FALSE","FALSE","America/New_York"
"13862","42.3369","-75.9372","Whitney Point","NY","New York","TRUE","","3805","28.6","36007","Broome","{""36007"": 98.8, ""36023"": 1.2}","Broome|Cortland","36007|36023","FALSE","FALSE","America/New_York"
"13863","42.44164","-75.904","Willet","NY","New York","TRUE","","495","15.5","36023","Cortland","{""36023"": 98.75, ""36007"": 1.25}","Cortland|Broome","36023|36007","FALSE","FALSE","America/New_York"
"13864","42.29095","-76.39225","Willseyville","NY","New York","TRUE","","1089","16.3","36107","Tioga","{""36107"": 75.71, ""36109"": 24.29}","Tioga|Tompkins","36107|36109","FALSE","FALSE","America/New_York"
