"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"45245","39.06065","-84.27748","Cincinnati","OH","Ohio","TRUE","","20880","509.1","39025","Clermont","{""39025"": 100}","Clermont","39025","FALSE","FALSE","America/New_York"
"45246","39.2906","-84.46612","Cincinnati","OH","Ohio","TRUE","","13530","553.9","39061","Hamilton","{""39061"": 76.73, ""39017"": 23.27}","Hamilton|Butler","39061|39017","FALSE","FALSE","America/New_York"
"45247","39.22048","-84.65172","Cincinnati","OH","Ohio","TRUE","","23246","424.2","39061","Hamilton","{""39061"": 100}","Hamilton","39061","FALSE","FALSE","America/New_York"
"45248","39.16442","-84.66229","Cincinnati","OH","Ohio","TRUE","","24006","813.8","39061","Hamilton","{""39061"": 100}","Hamilton","39061","FALSE","FALSE","America/New_York"
"45249","39.27617","-84.32777","Cincinnati","OH","Ohio","TRUE","","14131","802.0","39061","Hamilton","{""39061"": 92.41, ""39165"": 7.59}","Hamilton|Warren","39061|39165","FALSE","FALSE","America/New_York"
"45251","39.26789","-84.59422","Cincinnati","OH","Ohio","TRUE","","20940","680.4","39061","Hamilton","{""39061"": 100}","Hamilton","39061","FALSE","FALSE","America/New_York"
"45252","39.27352","-84.63214","Cincinnati","OH","Ohio","TRUE","","5111","174.2","39061","Hamilton","{""39061"": 100}","Hamilton","39061","FALSE","FALSE","America/New_York"
"45255","39.05862","-84.32675","Cincinnati","OH","Ohio","TRUE","","21752","648.8","39061","Hamilton","{""39061"": 68.5, ""39025"": 31.5}","Hamilton|Clermont","39061|39025","FALSE","FALSE","America/New_York"
"45267","39.13812","-84.5031","Cincinnati","OH","Ohio","TRUE","","4","35.0","39061","Hamilton","{""39061"": 100}","Hamilton","39061","FALSE","FALSE","America/New_York"
"45301","39.71098","-84.02301","Alpha","OH","Ohio","TRUE","","276","961.0","39057","Greene","{""39057"": 100}","Greene","39057","FALSE","FALSE","America/New_York"
"45302","40.40068","-84.20756","Anna","OH","Ohio","TRUE","","4601","34.1","39149","Shelby","{""39149"": 100}","Shelby","39149","FALSE","FALSE","America/New_York"
"45303","40.2146","-84.65627","Ansonia","OH","Ohio","TRUE","","2209","27.4","39037","Darke","{""39037"": 100}","Darke","39037","FALSE","FALSE","America/New_York"
"45304","39.98756","-84.53145","Arcanum","OH","Ohio","TRUE","","7315","33.2","39037","Darke","{""39037"": 97.86, ""39135"": 1.55, ""39109"": 0.59}","Darke|Preble|Miami","39037|39135|39109","FALSE","FALSE","America/New_York"
"45305","39.63628","-84.07769","Bellbrook","OH","Ohio","TRUE","","11048","308.4","39057","Greene","{""39057"": 100}","Greene","39057","FALSE","FALSE","America/New_York"
"45306","40.45856","-84.18575","Botkins","OH","Ohio","TRUE","","2303","28.6","39149","Shelby","{""39149"": 98.34, ""39011"": 1.66}","Shelby|Auglaize","39149|39011","FALSE","FALSE","America/New_York"
"45307","39.58065","-83.72347","Bowersville","OH","Ohio","TRUE","","299","670.8","39057","Greene","{""39057"": 100}","Greene","39057","FALSE","FALSE","America/New_York"
"45308","40.12535","-84.45699","Bradford","OH","Ohio","TRUE","","4629","35.1","39037","Darke","{""39037"": 72.47, ""39109"": 27.53}","Darke|Miami","39037|39109","FALSE","FALSE","America/New_York"
"45309","39.84475","-84.42204","Brookville","OH","Ohio","TRUE","","11680","68.4","39113","Montgomery","{""39113"": 94.63, ""39037"": 2.41, ""39109"": 2.31, ""39135"": 0.65}","Montgomery|Darke|Miami|Preble","39113|39037|39109|39135","FALSE","FALSE","America/New_York"
"45310","40.35299","-84.64264","Burkettsville","OH","Ohio","TRUE","","218","485.3","39107","Mercer","{""39107"": 71.29, ""39037"": 28.71}","Mercer|Darke","39107|39037","FALSE","FALSE","America/New_York"
