"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"65011","38.39493","-92.70815","Barnett","MO","Missouri","TRUE","","2460","11.5","29141","Morgan","{""29141"": 87.28, ""29135"": 12.72}","Morgan|Moniteau","29141|29135","FALSE","FALSE","America/Chicago"
"65013","38.26868","-91.75493","Belle","MO","Missouri","TRUE","","2690","8.0","29125","Maries","{""29125"": 61.28, ""29151"": 38.72}","Maries|Osage","29125|29151","FALSE","FALSE","America/Chicago"
"65014","38.32184","-91.6247","Bland","MO","Missouri","TRUE","","2675","7.3","29073","Gasconade","{""29073"": 69.32, ""29151"": 27.4, ""29125"": 3.28}","Gasconade|Osage|Maries","29073|29151|29125","FALSE","FALSE","America/Chicago"
"65016","38.56167","-91.91896","Bonnots Mill","MO","Missouri","TRUE","","1412","10.6","29151","Osage","{""29151"": 100}","Osage","29151","FALSE","FALSE","America/Chicago"
"65017","38.09185","-92.49548","Brumley","MO","Missouri","TRUE","","1141","7.2","29131","Miller","{""29131"": 98.59, ""29029"": 1.41}","Miller|Camden","29131|29029","FALSE","FALSE","America/Chicago"
"65018","38.62038","-92.56314","California","MO","Missouri","TRUE","","7864","19.4","29135","Moniteau","{""29135"": 92.81, ""29053"": 7.19}","Moniteau|Cooper","29135|29053","FALSE","FALSE","America/Chicago"
"65020","38.00517","-92.78193","Camdenton","MO","Missouri","TRUE","","15280","47.7","29029","Camden","{""29029"": 99.51, ""29105"": 0.49}","Camden|Laclede","29029|29105","FALSE","FALSE","America/Chicago"
"65023","38.65274","-92.39915","Centertown","MO","Missouri","TRUE","","1680","11.8","29051","Cole","{""29051"": 75.63, ""29135"": 24.37}","Cole|Moniteau","29051|29135","FALSE","FALSE","America/Chicago"
"65024","38.62444","-91.75712","Chamois","MO","Missouri","TRUE","","987","3.9","29151","Osage","{""29151"": 100}","Osage","29151","FALSE","FALSE","America/Chicago"
"65025","38.66618","-92.68119","Clarksburg","MO","Missouri","TRUE","","827","6.1","29135","Moniteau","{""29135"": 60.88, ""29053"": 39.12}","Moniteau|Cooper","29135|29053","FALSE","FALSE","America/Chicago"
"65026","38.32105","-92.57099","Eldon","MO","Missouri","TRUE","","10713","28.9","29131","Miller","{""29131"": 97.84, ""29141"": 2.16}","Miller|Morgan","29131|29141","FALSE","FALSE","America/Chicago"
"65032","38.34024","-92.37942","Eugene","MO","Missouri","TRUE","","1245","8.2","29131","Miller","{""29131"": 68.48, ""29051"": 31.52}","Miller|Cole","29131|29051","FALSE","FALSE","America/Chicago"
"65034","38.55637","-92.82183","Fortuna","MO","Missouri","TRUE","","1008","12.9","29141","Morgan","{""29141"": 75.03, ""29135"": 24.97}","Morgan|Moniteau","29141|29135","FALSE","FALSE","America/Chicago"
"65035","38.36338","-91.93585","Freeburg","MO","Missouri","TRUE","","1793","9.7","29151","Osage","{""29151"": 100}","Osage","29151","FALSE","FALSE","America/Chicago"
"65037","38.23845","-92.85749","Gravois Mills","MO","Missouri","TRUE","","4606","22.5","29141","Morgan","{""29141"": 85.53, ""29029"": 14.47}","Morgan|Camden","29141|29029","FALSE","FALSE","America/Chicago"
"65039","38.71388","-92.2984","Hartsburg","MO","Missouri","TRUE","","2762","18.0","29019","Boone","{""29019"": 92.2, ""29027"": 7.8}","Boone|Callaway","29019|29027","FALSE","FALSE","America/Chicago"
"65040","38.36367","-92.31252","Henley","MO","Missouri","TRUE","","1173","11.1","29051","Cole","{""29051"": 83.52, ""29131"": 16.48}","Cole|Miller","29051|29131","FALSE","FALSE","America/Chicago"
"65041","38.64088","-91.47712","Hermann","MO","Missouri","TRUE","","5237","8.5","29073","Gasconade","{""29073"": 70.79, ""29139"": 17.64, ""29219"": 11.57}","Gasconade|Montgomery|Warren","29073|29139|29219","FALSE","FALSE","America/Chicago"
"65043","38.62563","-92.10774","Holts Summit","MO","Missouri","TRUE","","9924","65.9","29027","Callaway","{""29027"": 100}","Callaway","29027","FALSE","FALSE","America/Chicago"
