"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"98908","46.62345","-120.70582","Yakima","WA","Washington","TRUE","","38936","142.2","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98921","46.43082","-120.31719","Buena","WA","Washington","TRUE","","0","0.0","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98922","47.25056","-120.8821","Cle Elum","WA","Washington","TRUE","","7162","6.6","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98923","46.66608","-120.71723","Cowiche","WA","Washington","TRUE","","760","50.1","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98925","47.28793","-121.28089","Easton","WA","Washington","TRUE","","547","1.7","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98926","46.99054","-120.34902","Ellensburg","WA","Washington","TRUE","","32559","13.4","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98930","46.26903","-119.8953","Grandview","WA","Washington","TRUE","","14952","128.7","53077","Yakima","{""53077"": 62.37, ""53005"": 37.63}","Yakima|Benton","53077|53005","FALSE","FALSE","America/Los_Angeles"
"98932","46.33217","-120.16091","Granger","WA","Washington","TRUE","","5109","57.8","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98933","46.4029","-120.63756","Harrah","WA","Washington","TRUE","","1188","16.5","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98934","46.98067","-120.41941","Kittitas","WA","Washington","TRUE","","1046","354.7","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98935","46.13417","-120.06877","Mabton","WA","Washington","TRUE","","4347","6.7","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98936","46.53597","-120.15391","Moxee","WA","Washington","TRUE","","7589","21.1","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98937","46.77523","-121.17808","Naches","WA","Washington","TRUE","","4483","2.0","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98938","46.38842","-120.09662","Outlook","WA","Washington","TRUE","","2401","24.9","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98939","46.50105","-120.47077","Parker","WA","Washington","TRUE","","105","66.0","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98940","47.39682","-121.06683","Ronald","WA","Washington","TRUE","","445","1.1","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98941","47.22464","-121.00021","Roslyn","WA","Washington","TRUE","","703","171.3","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98942","46.80322","-120.67454","Selah","WA","Washington","TRUE","","17949","37.9","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98943","47.18461","-120.96089","South Cle Elum","WA","Washington","TRUE","","792","367.3","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98944","46.49998","-119.66533","Sunnyside","WA","Washington","TRUE","","25194","17.9","53005","Benton","{""53005"": 73.37, ""53077"": 26.63}","Benton|Yakima","53005|53077","FALSE","FALSE","America/Los_Angeles"
"98946","47.06515","-120.76512","Thorp","WA","Washington","TRUE","","310","2.6","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98947","46.68759","-120.80916","Tieton","WA","Washington","TRUE","","3172","26.7","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98948","46.23067","-120.37168","Toppenish","WA","Washington","TRUE","","12972","14.9","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98950","46.84642","-119.9877","Vantage","WA","Washington","TRUE","","29","0.3","53037","Kittitas","{""53037"": 100}","Kittitas","53037","FALSE","FALSE","America/Los_Angeles"
"98951","46.46046","-120.51551","Wapato","WA","Washington","TRUE","","13061","33.8","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98952","46.34991","-120.81561","White Swan","WA","Washington","TRUE","","1956","1.9","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"98953","46.44149","-120.23284","Zillah","WA","Washington","TRUE","","6684","42.6","53077","Yakima","{""53077"": 100}","Yakima","53077","FALSE","FALSE","America/Los_Angeles"
"99001","47.63874","-117.58582","Airway Heights","WA","Washington","TRUE","","8400","407.9","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99003","47.91997","-117.27608","Chattaroy","WA","Washington","TRUE","","4147","21.0","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99004","47.40869","-117.63575","Cheney","WA","Washington","TRUE","","21836","25.2","53063","Spokane","{""53063"": 96.27, ""53075"": 3.73}","Spokane|Whitman","53063|53075","FALSE","FALSE","America/Los_Angeles"
"99005","47.84405","-117.36346","Colbert","WA","Washington","TRUE","","11159","108.8","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99006","47.95208","-117.51016","Deer Park","WA","Washington","TRUE","","13649","32.1","53063","Spokane","{""53063"": 54.47, ""53065"": 40.72, ""53051"": 4.81}","Spokane|Stevens|Pend Oreille","53063|53065|53051","FALSE","FALSE","America/Los_Angeles"
"99008","47.50449","-117.93533","Edwall","WA","Washington","TRUE","","401","1.0","53043","Lincoln","{""53043"": 94.64, ""53063"": 5.36}","Lincoln|Spokane","53043|53063","FALSE","FALSE","America/Los_Angeles"
"99009","48.0253","-117.24993","Elk","WA","Washington","TRUE","","4677","22.3","53063","Spokane","{""53063"": 65.59, ""53051"": 34.41}","Spokane|Pend Oreille","53063|53051","FALSE","FALSE","America/Los_Angeles"
"99011","47.61867","-117.64839","Fairchild Air Force Base","WA","Washington","TRUE","","3343","195.0","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99012","47.38137","-117.19145","Fairfield","WA","Washington","TRUE","","1081","4.5","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99013","47.88498","-117.83495","Ford","WA","Washington","TRUE","","1436","6.3","53065","Stevens","{""53065"": 70.19, ""53063"": 15.56, ""53043"": 14.25}","Stevens|Spokane|Lincoln","53065|53063|53043","FALSE","FALSE","America/Los_Angeles"
"99014","47.56111","-117.59666","Four Lakes","WA","Washington","TRUE","","31","116.3","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99016","47.6217","-117.14623","Greenacres","WA","Washington","TRUE","","17913","281.0","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99017","47.1829","-117.87611","Lamont","WA","Washington","TRUE","","167","0.7","53075","Whitman","{""53075"": 100}","Whitman","53075","FALSE","FALSE","America/Los_Angeles"
"99018","47.2917","-117.15212","Latah","WA","Washington","TRUE","","277","3.1","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99019","47.64222","-117.07688","Liberty Lake","WA","Washington","TRUE","","12261","212.4","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99020","47.56314","-117.49702","Marshall","WA","Washington","TRUE","","0","0.0","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99021","47.84951","-117.18721","Mead","WA","Washington","TRUE","","10139","48.7","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99022","47.60084","-117.70869","Medical Lake","WA","Washington","TRUE","","8740","49.4","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99023","47.56474","-117.14466","Mica","WA","Washington","TRUE","","883","18.8","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99025","47.78963","-117.08751","Newman Lake","WA","Washington","TRUE","","5910","49.8","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99026","47.80375","-117.625","Nine Mile Falls","WA","Washington","TRUE","","8521","52.1","53063","Spokane","{""53063"": 75.63, ""53065"": 24.37}","Spokane|Stevens","53063|53065","FALSE","FALSE","America/Los_Angeles"
"99027","47.71107","-117.12795","Otis Orchards","WA","Washington","TRUE","","5832","145.5","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99029","47.70639","-117.82406","Reardan","WA","Washington","TRUE","","1240","4.3","53043","Lincoln","{""53043"": 54.58, ""53063"": 45.42}","Lincoln|Spokane","53043|53063","FALSE","FALSE","America/Los_Angeles"
"99030","47.47782","-117.11302","Rockford","WA","Washington","TRUE","","633","3.4","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
"99031","47.41973","-117.35991","Spangle","WA","Washington","TRUE","","1313","6.6","53063","Spokane","{""53063"": 100}","Spokane","53063","FALSE","FALSE","America/Los_Angeles"
