"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"96113","40.18577","-120.14609","Herlong","CA","California","TRUE","","2245","39.7","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96114","40.2945","-120.49359","Janesville","CA","California","TRUE","","3200","18.8","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96115","41.70753","-120.14047","Lake City","CA","California","TRUE","","107","0.4","06049","Modoc","{""06049"": 100}","Modoc","06049","FALSE","FALSE","America/Los_Angeles"
"96116","41.2603","-120.44841","Likely","CA","California","TRUE","","31","0.1","06049","Modoc","{""06049"": 100}","Modoc","06049","FALSE","FALSE","America/Los_Angeles"
"96117","40.54556","-120.23978","Litchfield","CA","California","TRUE","","226","0.3","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96118","39.64823","-120.25392","Loyalton","CA","California","TRUE","","1494","3.4","06091","Sierra","{""06091"": 82.59, ""06063"": 17.41}","Sierra|Plumas","06091|06063","FALSE","FALSE","America/Los_Angeles"
"96119","41.03353","-120.55264","Madeline","CA","California","TRUE","","22","0.1","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96120","38.745","-119.82485","Markleeville","CA","California","TRUE","","1061","1.8","06003","Alpine","{""06003"": 100}","Alpine","06003","FALSE","FALSE","America/Los_Angeles"
"96121","40.16938","-120.37659","Milford","CA","California","TRUE","","308","3.6","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96122","39.82082","-120.47652","Portola","CA","California","TRUE","","4030","24.3","06063","Plumas","{""06063"": 100}","Plumas","06063","FALSE","FALSE","America/Los_Angeles"
"96123","40.80392","-120.30799","Ravendale","CA","California","TRUE","","65","0.1","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96124","39.63918","-120.46194","Calpine","CA","California","TRUE","","468","3.4","06091","Sierra","{""06091"": 100}","Sierra","06091","FALSE","FALSE","America/Los_Angeles"
"96125","39.61526","-120.60493","Sierra City","CA","California","TRUE","","146","0.6","06091","Sierra","{""06091"": 100}","Sierra","06091","FALSE","FALSE","America/Los_Angeles"
"96126","39.54764","-120.38999","Sierraville","CA","California","TRUE","","301","4.0","06091","Sierra","{""06091"": 100}","Sierra","06091","FALSE","FALSE","America/Los_Angeles"
"96128","40.34948","-120.40198","Standish","CA","California","TRUE","","595","10.2","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96129","39.81848","-120.35346","Beckwourth","CA","California","TRUE","","508","1.7","06063","Plumas","{""06063"": 100}","Plumas","06063","FALSE","FALSE","America/Los_Angeles"
"96130","40.54992","-120.63064","Susanville","CA","California","TRUE","","21904","16.9","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96132","40.89371","-120.5389","Termo","CA","California","TRUE","","25","0.1","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96133","38.63181","-119.50423","Topaz","CA","California","TRUE","","363","10.7","06051","Mono","{""06051"": 100}","Mono","06051","FALSE","FALSE","America/Los_Angeles"
"96134","41.8444","-121.41231","Tulelake","CA","California","TRUE","","2144","2.5","06049","Modoc","{""06049"": 62.93, ""06093"": 37.07}","Modoc|Siskiyou","06049|06093","FALSE","FALSE","America/Los_Angeles"
"96135","39.81303","-120.20927","Vinton","CA","California","TRUE","","113","1.3","06063","Plumas","{""06063"": 100}","Plumas","06063","FALSE","FALSE","America/Los_Angeles"
"96136","40.31263","-120.12425","Wendel","CA","California","TRUE","","58","0.2","06035","Lassen","{""06035"": 100}","Lassen","06035","FALSE","FALSE","America/Los_Angeles"
"96137","40.38554","-121.12478","Westwood","CA","California","TRUE","","3101","8.4","06035","Lassen","{""06035"": 59.78, ""06063"": 40.22}","Lassen|Plumas","06035|06063","FALSE","FALSE","America/Los_Angeles"
"96140","39.23244","-120.10364","Carnelian Bay","CA","California","TRUE","","1323","49.4","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96141","39.10297","-120.19872","Homewood","CA","California","TRUE","","600","8.0","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96142","39.0138","-120.09592","Tahoma","CA","California","TRUE","","818","19.8","06017","El Dorado","{""06017"": 99.15, ""06061"": 0.85}","El Dorado|Placer","06017|06061","FALSE","FALSE","America/Los_Angeles"
"96143","39.26174","-120.02817","Kings Beach","CA","California","TRUE","","3480","145.6","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96145","39.18203","-120.15143","Tahoe City","CA","California","TRUE","","2671","58.2","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96146","39.22556","-120.23681","Olympic Valley","CA","California","TRUE","","1165","11.1","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96148","39.24978","-120.05767","Tahoe Vista","CA","California","TRUE","","706","130.5","06061","Placer","{""06061"": 100}","Placer","06061","FALSE","FALSE","America/Los_Angeles"
"96150","38.88971","-120.04409","South Lake Tahoe","CA","California","TRUE","","29727","70.3","06017","El Dorado","{""06017"": 100}","El Dorado","06017","FALSE","FALSE","America/Los_Angeles"
"96155","38.75294","-120.09222","South Lake Tahoe","CA","California","TRUE","","0","0.0","06017","El Dorado","{""06017"": 100}","El Dorado","06017","FALSE","FALSE","America/Los_Angeles"
"96161","39.34848","-120.22603","Truckee","CA","California","TRUE","","19058","28.0","06057","Nevada","{""06057"": 70.01, ""06061"": 29.99}","Nevada|Placer","06057|06061","FALSE","FALSE","America/Los_Angeles"
"96701","21.40368","-157.89875","Aiea","HI","Hawaii","TRUE","","41818","638.9","15003","Honolulu","{""15003"": 100}","Honolulu","15003","FALSE","FALSE","Pacific/Honolulu"
"96703","22.1349","-159.37152","Anahola","HI","Hawaii","TRUE","","2844","33.8","15007","Kauai","{""15007"": 100}","Kauai","15007","FALSE","FALSE","Pacific/Honolulu"
"96704","19.30612","-155.83884","Captain Cook","HI","Hawaii","TRUE","","8391","13.1","15001","Hawaii","{""15001"": 100}","Hawaii","15001","FALSE","FALSE","Pacific/Honolulu"
"96705","21.89973","-159.56252","Eleele","HI","Hawaii","TRUE","","2382","273.2","15007","Kauai","{""15007"": 100}","Kauai","15007","FALSE","FALSE","Pacific/Honolulu"
