"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"08618","40.24878","-74.78734","Trenton","NJ","New Jersey","TRUE","","39148","2553.2","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08619","40.2414","-74.69669","Trenton","NJ","New Jersey","TRUE","","23438","906.8","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08620","40.16825","-74.64956","Trenton","NJ","New Jersey","TRUE","","12587","539.3","34021","Mercer","{""34021"": 87.2, ""34005"": 12.8}","Mercer|Burlington","34021|34005","FALSE","FALSE","America/New_York"
"08628","40.26705","-74.82235","Trenton","NJ","New Jersey","TRUE","","9646","483.5","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08629","40.22066","-74.73127","Trenton","NJ","New Jersey","TRUE","","12722","6211.9","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08638","40.25531","-74.76222","Trenton","NJ","New Jersey","TRUE","","23960","1704.6","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08640","40.0093","-74.58424","Joint Base Mdl","NJ","New Jersey","TRUE","","7904","164.8","34005","Burlington","{""34005"": 100}","Burlington","34005","FALSE","FALSE","America/New_York"
"08641","40.02819","-74.58715","Joint Base Mdl","NJ","New Jersey","TRUE","","5216","395.9","34005","Burlington","{""34005"": 100}","Burlington","34005","FALSE","FALSE","America/New_York"
"08648","40.28488","-74.72201","Lawrence Township","NJ","New Jersey","TRUE","","32508","752.2","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08690","40.22512","-74.66081","Trenton","NJ","New Jersey","TRUE","","20445","1122.8","34021","Mercer","{""34021"": 100}","Mercer","34021","FALSE","FALSE","America/New_York"
"08691","40.20953","-74.59919","Robbinsville","NJ","New Jersey","TRUE","","16730","266.6","34021","Mercer","{""34021"": 88.55, ""34025"": 11.45}","Mercer|Monmouth","34021|34025","FALSE","FALSE","America/New_York"
"08701","40.07635","-74.20311","Lakewood","NJ","New Jersey","TRUE","","130352","2034.7","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08720","40.14073","-74.11431","Allenwood","NJ","New Jersey","TRUE","","687","100.5","34025","Monmouth","{""34025"": 100}","Monmouth","34025","FALSE","FALSE","America/New_York"
"08721","39.9071","-74.1846","Bayville","NJ","New Jersey","TRUE","","21725","353.2","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08722","39.92863","-74.20224","Beachwood","NJ","New Jersey","TRUE","","10863","1518.0","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08723","40.03896","-74.11091","Brick","NJ","New Jersey","TRUE","","32686","1055.2","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08724","40.09034","-74.115","Brick","NJ","New Jersey","TRUE","","39809","1113.4","34029","Ocean","{""34029"": 93.64, ""34025"": 6.36}","Ocean|Monmouth","34029|34025","FALSE","FALSE","America/New_York"
"08730","40.10483","-74.06366","Brielle","NJ","New Jersey","TRUE","","4955","1089.8","34025","Monmouth","{""34025"": 100}","Monmouth","34025","FALSE","FALSE","America/New_York"
"08731","39.85946","-74.29363","Forked River","NJ","New Jersey","TRUE","","21037","104.0","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08732","39.94177","-74.14497","Island Heights","NJ","New Jersey","TRUE","","1447","1034.6","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08733","40.0262","-74.3713","Lakehurst","NJ","New Jersey","TRUE","","2693","84.7","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08734","39.86331","-74.16608","Lanoka Harbor","NJ","New Jersey","TRUE","","7536","568.3","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08735","39.98288","-74.08121","Lavallette","NJ","New Jersey","TRUE","","3982","885.8","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08736","40.12028","-74.06862","Manasquan","NJ","New Jersey","TRUE","","13366","1094.4","34025","Monmouth","{""34025"": 100}","Monmouth","34025","FALSE","FALSE","America/New_York"
"08738","40.02101","-74.06282","Mantoloking","NJ","New Jersey","TRUE","","1422","563.4","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08740","39.93006","-74.12811","Ocean Gate","NJ","New Jersey","TRUE","","1629","1397.9","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08741","39.93632","-74.16779","Pine Beach","NJ","New Jersey","TRUE","","2754","1127.7","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08742","40.08076","-74.06213","Point Pleasant Beach","NJ","New Jersey","TRUE","","24902","1713.5","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08750","40.13389","-74.0444","Sea Girt","NJ","New Jersey","TRUE","","3576","726.7","34025","Monmouth","{""34025"": 100}","Monmouth","34025","FALSE","FALSE","America/New_York"
"08751","39.95012","-74.08147","Seaside Heights","NJ","New Jersey","TRUE","","3671","1082.0","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08752","39.85233","-74.0963","Seaside Park","NJ","New Jersey","TRUE","","2364","191.5","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08753","39.98091","-74.15055","Toms River","NJ","New Jersey","TRUE","","64708","1083.9","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08755","40.00968","-74.22457","Toms River","NJ","New Jersey","TRUE","","27164","655.1","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08757","39.96061","-74.25884","Toms River","NJ","New Jersey","TRUE","","34957","759.0","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08758","39.79529","-74.25296","Waretown","NJ","New Jersey","TRUE","","7783","166.3","34029","Ocean","{""34029"": 100}","Ocean","34029","FALSE","FALSE","America/New_York"
"08759","39.96239","-74.35902","Manchester Township","NJ","New Jersey","TRUE","","34007","214.1","34029","Ocean","{""34029"": 97.76, ""34005"": 2.24}","Ocean|Burlington","34029|34005","FALSE","FALSE","America/New_York"
"08801","40.62774","-74.88655","Annandale","NJ","New Jersey","TRUE","","8296","213.3","34019","Hunterdon","{""34019"": 100}","Hunterdon","34019","FALSE","FALSE","America/New_York"
"08802","40.6783","-75.02515","Asbury","NJ","New Jersey","TRUE","","4301","67.8","34019","Hunterdon","{""34019"": 57.93, ""34041"": 42.07}","Hunterdon|Warren","34019|34041","FALSE","FALSE","America/New_York"
"08804","40.64412","-75.09936","Bloomsbury","NJ","New Jersey","TRUE","","2948","80.9","34019","Hunterdon","{""34019"": 60.16, ""34041"": 39.84}","Hunterdon|Warren","34019|34041","FALSE","FALSE","America/New_York"
"08805","40.57165","-74.53783","Bound Brook","NJ","New Jersey","TRUE","","13730","1803.3","34035","Somerset","{""34035"": 100}","Somerset","34035","FALSE","FALSE","America/New_York"
"08807","40.59241","-74.6202","Bridgewater","NJ","New Jersey","TRUE","","38916","589.7","34035","Somerset","{""34035"": 100}","Somerset","34035","FALSE","FALSE","America/New_York"
"08809","40.64973","-74.92503","Clinton","NJ","New Jersey","TRUE","","6948","387.4","34019","Hunterdon","{""34019"": 100}","Hunterdon","34019","FALSE","FALSE","America/New_York"
"08810","40.37073","-74.49641","Dayton","NJ","New Jersey","TRUE","","8185","572.9","34023","Middlesex","{""34023"": 100}","Middlesex","34023","FALSE","FALSE","America/New_York"
"08812","40.5999","-74.47979","Dunellen","NJ","New Jersey","TRUE","","14074","1070.0","34035","Somerset","{""34035"": 77.76, ""34023"": 21.1, ""34039"": 1.14}","Somerset|Middlesex|Union","34035|34023|34039","FALSE","FALSE","America/New_York"
"08816","40.42943","-74.41602","East Brunswick","NJ","New Jersey","TRUE","","48950","934.0","34023","Middlesex","{""34023"": 100}","Middlesex","34023","FALSE","FALSE","America/New_York"
"08817","40.51559","-74.3939","Edison","NJ","New Jersey","TRUE","","47590","1730.9","34023","Middlesex","{""34023"": 100}","Middlesex","34023","FALSE","FALSE","America/New_York"
"08820","40.57725","-74.36599","Edison","NJ","New Jersey","TRUE","","40083","1483.7","34023","Middlesex","{""34023"": 100}","Middlesex","34023","FALSE","FALSE","America/New_York"
