"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"37770","36.15239","-84.6418","Lancing","TN","Tennessee","TRUE","","2801","7.9","47129","Morgan","{""47129"": 100}","Morgan","47129","FALSE","FALSE","America/New_York"
"37771","35.8382","-84.31748","Lenoir City","TN","Tennessee","TRUE","","17837","137.3","47105","Loudon","{""47105"": 74.89, ""47145"": 25.11}","Loudon|Roane","47105|47145","FALSE","FALSE","America/New_York"
"37772","35.78775","-84.21876","Lenoir City","TN","Tennessee","TRUE","","13287","132.7","47105","Loudon","{""47105"": 99.88, ""47093"": 0.12}","Loudon|Knox","47105|47093","FALSE","FALSE","America/New_York"
"37774","35.7317","-84.35526","Loudon","TN","Tennessee","TRUE","","18914","82.8","47105","Loudon","{""47105"": 86.78, ""47145"": 12.08, ""47123"": 1.14}","Loudon|Roane|Monroe","47105|47145|47123","FALSE","FALSE","America/New_York"
"37777","35.82742","-84.05186","Louisville","TN","Tennessee","TRUE","","13113","154.0","47009","Blount","{""47009"": 100}","Blount","47009","FALSE","FALSE","America/New_York"
"37779","36.21093","-83.75793","Luttrell","TN","Tennessee","TRUE","","3505","39.2","47173","Union","{""47173"": 95.74, ""47093"": 4.05, ""47057"": 0.21}","Union|Knox|Grainger","47173|47093|47057","FALSE","FALSE","America/New_York"
"37801","35.67134","-84.08453","Maryville","TN","Tennessee","TRUE","","27724","154.3","47009","Blount","{""47009"": 87.63, ""47123"": 12.37}","Blount|Monroe","47009|47123","FALSE","FALSE","America/New_York"
"37803","35.67115","-83.97761","Maryville","TN","Tennessee","TRUE","","32701","143.9","47009","Blount","{""47009"": 100}","Blount","47009","FALSE","FALSE","America/New_York"
"37804","35.79228","-83.89311","Maryville","TN","Tennessee","TRUE","","26934","298.3","47009","Blount","{""47009"": 100}","Blount","47009","FALSE","FALSE","America/New_York"
"37806","36.08645","-83.72368","Mascot","TN","Tennessee","TRUE","","3156","67.0","47093","Knox","{""47093"": 88.47, ""47057"": 11.53}","Knox|Grainger","47093|47057","FALSE","FALSE","America/New_York"
"37807","36.25955","-83.82702","Maynardville","TN","Tennessee","TRUE","","11338","54.8","47173","Union","{""47173"": 99.37, ""47093"": 0.63}","Union|Knox","47173|47093","FALSE","FALSE","America/New_York"
"37809","36.15431","-83.03611","Midway","TN","Tennessee","TRUE","","2179","27.2","47059","Greene","{""47059"": 100}","Greene","47059","FALSE","FALSE","America/New_York"
"37810","36.17984","-83.10296","Mohawk","TN","Tennessee","TRUE","","1906","21.9","47059","Greene","{""47059"": 100}","Greene","47059","FALSE","FALSE","America/New_York"
"37811","36.35558","-83.2144","Mooresburg","TN","Tennessee","TRUE","","4203","42.0","47073","Hawkins","{""47073"": 98.39, ""47057"": 1.61}","Hawkins|Grainger","47073|47057","FALSE","FALSE","America/New_York"
"37813","36.17644","-83.26542","Morristown","TN","Tennessee","TRUE","","17458","116.2","47063","Hamblen","{""47063"": 97.36, ""47089"": 2.64}","Hamblen|Jefferson","47063|47089","FALSE","FALSE","America/New_York"
"37814","36.23604","-83.3317","Morristown","TN","Tennessee","TRUE","","34138","300.5","47063","Hamblen","{""47063"": 100}","Hamblen","47063","FALSE","FALSE","America/New_York"
"37818","36.18581","-82.97233","Mosheim","TN","Tennessee","TRUE","","5378","45.0","47059","Greene","{""47059"": 99.77, ""47029"": 0.23}","Greene|Cocke","47059|47029","FALSE","FALSE","America/New_York"
"37819","36.55649","-84.21169","Newcomb","TN","Tennessee","TRUE","","648","11.9","47013","Campbell","{""47013"": 100}","Campbell","47013","FALSE","FALSE","America/New_York"
"37820","36.08364","-83.56715","New Market","TN","Tennessee","TRUE","","7213","41.2","47089","Jefferson","{""47089"": 100}","Jefferson","47089","FALSE","FALSE","America/New_York"
"37821","35.97688","-83.19506","Newport","TN","Tennessee","TRUE","","21710","64.6","47029","Cocke","{""47029"": 99.8, ""47089"": 0.2}","Cocke|Jefferson","47029|47089","FALSE","FALSE","America/New_York"
"37825","36.41221","-83.68196","New Tazewell","TN","Tennessee","TRUE","","8850","39.3","47025","Claiborne","{""47025"": 94.81, ""47173"": 5.19}","Claiborne|Union","47025|47173","FALSE","FALSE","America/New_York"
