"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"46385","41.46395","-87.12396","Valparaiso","IN","Indiana","TRUE","","40955","195.9","18127","Porter","{""18127"": 100}","Porter","18127","FALSE","FALSE","America/Chicago"
"46390","41.41677","-86.8742","Wanatah","IN","Indiana","TRUE","","3156","24.8","18091","LaPorte","{""18091"": 99.29, ""18127"": 0.71}","LaPorte|Porter","18091|18127","FALSE","FALSE","America/Chicago"
"46391","41.5455","-86.91446","Westville","IN","Indiana","TRUE","","9340","90.9","18091","LaPorte","{""18091"": 66.88, ""18127"": 33.12}","LaPorte|Porter","18091|18127","FALSE","FALSE","America/Chicago"
"46392","41.18509","-87.04948","Wheatfield","IN","Indiana","TRUE","","7827","27.9","18073","Jasper","{""18073"": 100}","Jasper","18073","FALSE","FALSE","America/Chicago"
"46393","41.5139","-87.16801","Wheeler","IN","Indiana","TRUE","","217","48.8","18127","Porter","{""18127"": 100}","Porter","18127","FALSE","FALSE","America/Chicago"
"46394","41.67733","-87.50279","Whiting","IN","Indiana","TRUE","","11948","972.8","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46402","41.61032","-87.33297","Gary","IN","Indiana","TRUE","","6105","279.4","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46403","41.60636","-87.25803","Gary","IN","Indiana","TRUE","","11337","479.0","18089","Lake","{""18089"": 89.6, ""18127"": 10.4}","Lake|Porter","18089|18127","FALSE","FALSE","America/Chicago"
"46404","41.58475","-87.37502","Gary","IN","Indiana","TRUE","","16702","1073.5","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46405","41.57409","-87.26285","Lake Station","IN","Indiana","TRUE","","12101","517.6","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46406","41.6022","-87.40804","Gary","IN","Indiana","TRUE","","8453","242.2","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46407","41.57844","-87.33047","Gary","IN","Indiana","TRUE","","9733","900.0","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46408","41.54468","-87.36941","Gary","IN","Indiana","TRUE","","14884","590.0","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46409","41.54828","-87.32422","Gary","IN","Indiana","TRUE","","6986","753.5","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46410","41.48083","-87.33293","Merrillville","IN","Indiana","TRUE","","38873","499.4","18089","Lake","{""18089"": 100}","Lake","18089","FALSE","FALSE","America/Chicago"
"46501","41.22327","-86.24868","Argos","IN","Indiana","TRUE","","3697","20.1","18099","Marshall","{""18099"": 96.79, ""18049"": 3.21}","Marshall|Fulton","18099|18049","FALSE","FALSE","America/Indiana/Indianapolis"
"46502","41.26099","-85.97699","Atwood","IN","Indiana","TRUE","","0","0.0","18085","Kosciusko","{""18085"": 100}","Kosciusko","18085","FALSE","FALSE","America/Indiana/Indianapolis"
"46504","41.30057","-86.11204","Bourbon","IN","Indiana","TRUE","","3423","19.9","18099","Marshall","{""18099"": 95.78, ""18085"": 4.22}","Marshall|Kosciusko","18099|18085","FALSE","FALSE","America/Indiana/Indianapolis"
"46506","41.46316","-86.16915","Bremen","IN","Indiana","TRUE","","10070","38.4","18099","Marshall","{""18099"": 61.78, ""18141"": 37.51, ""18085"": 0.71}","Marshall|St. Joseph|Kosciusko","18099|18141|18085","FALSE","FALSE","America/Indiana/Indianapolis"
"46507","41.72138","-85.81571","Bristol","IN","Indiana","TRUE","","9813","93.9","18039","Elkhart","{""18039"": 100}","Elkhart","18039","FALSE","FALSE","America/Indiana/Indianapolis"
"46508","41.15499","-85.96904","Burket","IN","Indiana","TRUE","","178","856.3","18085","Kosciusko","{""18085"": 100}","Kosciusko","18085","FALSE","FALSE","America/Indiana/Indianapolis"
"46510","41.12068","-85.874","Claypool","IN","Indiana","TRUE","","3239","18.6","18085","Kosciusko","{""18085"": 100}","Kosciusko","18085","FALSE","FALSE","America/Indiana/Indianapolis"
"46511","41.22182","-86.42889","Culver","IN","Indiana","TRUE","","3921","22.7","18099","Marshall","{""18099"": 66.28, ""18149"": 21.74, ""18049"": 11.46, ""18131"": 0.52}","Marshall|Starke|Fulton|Pulaski","18099|18149|18049|18131","FALSE","FALSE","America/Indiana/Indianapolis"
"46513","41.3629","-86.44816","Donaldson","IN","Indiana","TRUE","","0","0.0","18099","Marshall","{""18099"": 100}","Marshall","18099","FALSE","FALSE","America/Indiana/Indianapolis"
