"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"47666","38.41922","-87.60042","Patoka","IN","Indiana","TRUE","","1622","12.8","18051","Gibson","{""18051"": 100}","Gibson","18051","FALSE","FALSE","America/Chicago"
"47670","38.34355","-87.57797","Princeton","IN","Indiana","TRUE","","11553","54.4","18051","Gibson","{""18051"": 100}","Gibson","18051","FALSE","FALSE","America/Chicago"
"47683","38.27696","-87.37744","Somerville","IN","Indiana","TRUE","","80","429.8","18051","Gibson","{""18051"": 100}","Gibson","18051","FALSE","FALSE","America/Chicago"
"47708","37.97387","-87.57357","Evansville","IN","Indiana","TRUE","","609","369.3","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47710","38.02518","-87.57618","Evansville","IN","Indiana","TRUE","","18296","824.3","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47711","38.0157","-87.53606","Evansville","IN","Indiana","TRUE","","32051","750.0","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47712","37.92869","-87.65951","Evansville","IN","Indiana","TRUE","","25621","157.8","18163","Vanderburgh","{""18163"": 81.22, ""18129"": 18.78}","Vanderburgh|Posey","18163|18129","FALSE","FALSE","America/Chicago"
"47713","37.9475","-87.55432","Evansville","IN","Indiana","TRUE","","9498","739.5","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47714","37.95768","-87.52102","Evansville","IN","Indiana","TRUE","","34596","1663.1","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47715","37.97229","-87.48097","Evansville","IN","Indiana","TRUE","","27170","477.1","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
"47720","38.06065","-87.64247","Evansville","IN","Indiana","TRUE","","16654","115.6","18163","Vanderburgh","{""18163"": 100}","Vanderburgh","18163","FALSE","FALSE","America/Chicago"
