"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"88325","32.8529","-105.86027","High Rolls Mountain Park","NM","New Mexico","TRUE","","1563","5.7","35035","Otero","{""35035"": 100}","Otero","35035","FALSE","FALSE","America/Denver"
"88330","32.87046","-106.09951","Holloman Air Force Base","NM","New Mexico","TRUE","","4128","62.2","35035","Otero","{""35035"": 100}","Otero","35035","FALSE","FALSE","America/Denver"
"88336","33.31883","-105.28552","Hondo","NM","New Mexico","TRUE","","328","0.9","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
"88337","32.99141","-105.89025","La Luz","NM","New Mexico","TRUE","","1843","17.6","35035","Otero","{""35035"": 100}","Otero","35035","FALSE","FALSE","America/Denver"
"88338","33.53723","-105.38468","Lincoln","NM","New Mexico","TRUE","","169","0.4","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
"88339","32.9561","-105.32141","Mayhill","NM","New Mexico","TRUE","","670","0.8","35005","Chaves","{""35005"": 59.4, ""35035"": 40.6}","Chaves|Otero","35005|35035","FALSE","FALSE","America/Denver"
"88340","33.17859","-105.61211","Mescalero","NM","New Mexico","TRUE","","4005","2.2","35035","Otero","{""35035"": 100}","Otero","35035","FALSE","FALSE","America/Denver"
"88341","33.50811","-105.79161","Nogal","NM","New Mexico","TRUE","","642","1.6","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
"88342","32.38926","-106.10469","Orogrande","NM","New Mexico","TRUE","","0","0.0","35035","Otero","{""35035"": 100}","Otero","35035","FALSE","FALSE","America/Denver"
"88343","33.23504","-105.06772","Picacho","NM","New Mexico","TRUE","","13","0.0","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
"88344","32.5105","-105.2235","Pinon","NM","New Mexico","TRUE","","41","0.0","35035","Otero","{""35035"": 69.87, ""35005"": 30.13}","Otero|Chaves","35035|35005","FALSE","FALSE","America/Denver"
"88345","33.35127","-105.67092","Ruidoso","NM","New Mexico","TRUE","","8415","82.6","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
"88346","33.34814","-105.54073","Ruidoso Downs","NM","New Mexico","TRUE","","2841","21.0","35027","Lincoln","{""35027"": 100}","Lincoln","35027","FALSE","FALSE","America/Denver"
