"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"17349","39.75536","-76.68003","New Freedom","PA","Pennsylvania","TRUE","","7912","144.9","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17350","39.88918","-77.07896","New Oxford","PA","Pennsylvania","TRUE","","13291","115.9","42001","Adams","{""42001"": 100}","Adams","42001","FALSE","FALSE","America/New_York"
"17352","39.76199","-76.50008","New Park","PA","Pennsylvania","TRUE","","1595","46.1","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17353","39.88741","-77.38714","Orrtanna","PA","Pennsylvania","TRUE","","2871","28.6","42001","Adams","{""42001"": 100}","Adams","42001","FALSE","FALSE","America/New_York"
"17355","39.75978","-76.696","Railroad","PA","Pennsylvania","TRUE","","335","209.9","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17356","39.89834","-76.58366","Red Lion","PA","Pennsylvania","TRUE","","22871","264.1","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17360","39.85196","-76.75377","Seven Valleys","PA","Pennsylvania","TRUE","","5996","92.4","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17361","39.76617","-76.67702","Shrewsbury","PA","Pennsylvania","TRUE","","6267","793.7","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17362","39.85088","-76.86872","Spring Grove","PA","Pennsylvania","TRUE","","14229","111.9","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17363","39.76736","-76.58504","Stewartstown","PA","Pennsylvania","TRUE","","8455","88.5","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17364","39.92985","-76.90049","Thomasville","PA","Pennsylvania","TRUE","","3830","85.1","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17365","40.05696","-76.9392","Wellsville","PA","Pennsylvania","TRUE","","2648","49.1","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17366","39.93184","-76.55585","Windsor","PA","Pennsylvania","TRUE","","6099","208.1","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17368","39.98463","-76.51966","Wrightsville","PA","Pennsylvania","TRUE","","6280","129.5","42133","York","{""42133"": 99.9, ""42071"": 0.1}","York|Lancaster","42133|42071","FALSE","FALSE","America/New_York"
"17370","40.1174","-76.78124","York Haven","PA","Pennsylvania","TRUE","","6114","178.3","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17371","39.90258","-76.78797","York New Salem","PA","Pennsylvania","TRUE","","323","611.9","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17372","40.00037","-77.10633","York Springs","PA","Pennsylvania","TRUE","","3874","44.4","42001","Adams","{""42001"": 98.72, ""42133"": 1.28}","Adams|York","42001|42133","FALSE","FALSE","America/New_York"
"17401","39.95893","-76.73359","York","PA","Pennsylvania","TRUE","","18270","4745.6","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17402","39.95799","-76.66045","York","PA","Pennsylvania","TRUE","","37967","783.5","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17403","39.92142","-76.71277","York","PA","Pennsylvania","TRUE","","39842","747.3","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17404","40.00496","-76.77217","York","PA","Pennsylvania","TRUE","","37699","675.7","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
"17406","40.01224","-76.64249","York","PA","Pennsylvania","TRUE","","23944","189.0","42133","York","{""42133"": 100}","York","42133","FALSE","FALSE","America/New_York"
