"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"62452","38.58715","-88.01774","Parkersburg","IL","Illinois","TRUE","","297","5.5","17159","Richland","{""17159"": 100}","Richland","17159","FALSE","FALSE","America/Chicago"
"62454","38.99725","-87.75767","Robinson","IL","Illinois","TRUE","","10548","33.0","17033","Crawford","{""17033"": 100}","Crawford","17033","FALSE","FALSE","America/Chicago"
"62458","39.02531","-88.85441","Saint Elmo","IL","Illinois","TRUE","","2484","16.1","17051","Fayette","{""17051"": 87.75, ""17049"": 12.25}","Fayette|Effingham","17051|17049","FALSE","FALSE","America/Chicago"
"62459","38.92997","-88.0278","Sainte Marie","IL","Illinois","TRUE","","335","117.8","17079","Jasper","{""17079"": 100}","Jasper","17079","FALSE","FALSE","America/Chicago"
"62460","38.60661","-87.69639","Saint Francisville","IL","Illinois","TRUE","","1036","9.2","17101","Lawrence","{""17101"": 98.21, ""17185"": 1.79}","Lawrence|Wabash","17101|17185","FALSE","FALSE","America/Chicago"
"62461","39.20067","-88.6759","Shumway","IL","Illinois","TRUE","","716","6.6","17049","Effingham","{""17049"": 70.69, ""17173"": 29.31}","Effingham|Shelby","17049|17173","FALSE","FALSE","America/Chicago"
"62462","39.23291","-88.47066","Sigel","IL","Illinois","TRUE","","1230","12.0","17173","Shelby","{""17173"": 49.93, ""17035"": 49.76, ""17049"": 0.3}","Shelby|Cumberland|Effingham","17173|17035|17049","FALSE","FALSE","America/Chicago"
"62463","39.27519","-88.59683","Stewardson","IL","Illinois","TRUE","","1065","10.6","17173","Shelby","{""17173"": 100}","Shelby","17173","FALSE","FALSE","America/Chicago"
"62464","38.99793","-87.82385","Stoy","IL","Illinois","TRUE","","157","48.4","17033","Crawford","{""17033"": 100}","Crawford","17033","FALSE","FALSE","America/Chicago"
"62465","39.34614","-88.63827","Strasburg","IL","Illinois","TRUE","","780","7.1","17173","Shelby","{""17173"": 100}","Shelby","17173","FALSE","FALSE","America/Chicago"
"62466","38.72707","-87.84957","Sumner","IL","Illinois","TRUE","","4509","12.5","17101","Lawrence","{""17101"": 88.88, ""17033"": 8.75, ""17159"": 2.37}","Lawrence|Crawford|Richland","17101|17033|17159","FALSE","FALSE","America/Chicago"
"62467","39.12809","-88.43543","Teutopolis","IL","Illinois","TRUE","","3948","26.3","17049","Effingham","{""17049"": 80.37, ""17079"": 10.48, ""17035"": 9.15}","Effingham|Jasper|Cumberland","17049|17079|17035","FALSE","FALSE","America/Chicago"
"62468","39.27779","-88.27155","Toledo","IL","Illinois","TRUE","","2491","12.9","17035","Cumberland","{""17035"": 100}","Cumberland","17035","FALSE","FALSE","America/Chicago"
"62469","39.34843","-88.33911","Trilla","IL","Illinois","TRUE","","368","6.9","17035","Cumberland","{""17035"": 84.96, ""17029"": 15.04}","Cumberland|Coles","17035|17029","FALSE","FALSE","America/Chicago"
"62471","38.95859","-89.13257","Vandalia","IL","Illinois","TRUE","","10067","30.3","17051","Fayette","{""17051"": 100}","Fayette","17051","FALSE","FALSE","America/Chicago"
"62473","39.01986","-88.56556","Watson","IL","Illinois","TRUE","","1120","19.8","17049","Effingham","{""17049"": 100}","Effingham","17049","FALSE","FALSE","America/Chicago"
"62474","39.43526","-87.99462","Westfield","IL","Illinois","TRUE","","635","6.8","17023","Clark","{""17023"": 63.55, ""17029"": 36.45}","Clark|Coles","17023|17029","FALSE","FALSE","America/Chicago"
"62475","38.88441","-88.04645","West Liberty","IL","Illinois","TRUE","","395","6.5","17079","Jasper","{""17079"": 100}","Jasper","17079","FALSE","FALSE","America/Chicago"
